,BTC_Pur_30d,BTC_Holdings
2022-07-23,480.0,129698.0
2022-07-24,480.0,129698.0
2022-07-25,480.0,129698.0
2022-07-26,480.0,129698.0
2022-07-27,480.0,129698.0
2022-07-28,480.0,129698.0
2022-07-29,0.0,129698.0
2022-07-30,0.0,129698.0
2022-07-31,0.0,129698.0
2022-08-01,0.0,129698.0
2022-08-02,0.0,129698.0
2022-08-03,0.0,129698.0
2022-08-04,0.0,129698.0
2022-08-05,0.0,129698.0
2022-08-06,0.0,129698.0
2022-08-07,0.0,129698.0
2022-08-08,0.0,129698.0
2022-08-09,0.0,129698.0
2022-08-10,0.0,129698.0
2022-08-11,0.0,129698.0
2022-08-12,0.0,129698.0
2022-08-13,0.0,129698.0
2022-08-14,0.0,129698.0
2022-08-15,0.0,129698.0
2022-08-16,0.0,129698.0
2022-08-17,0.0,129698.0
2022-08-18,0.0,129698.0
2022-08-19,0.0,129698.0
2022-08-20,0.0,129698.0
2022-08-21,0.0,129698.0
2022-08-22,0.0,129698.0
2022-08-23,0.0,129698.0
2022-08-24,0.0,129698.0
2022-08-25,0.0,129698.0
2022-08-26,0.0,129698.0
2022-08-27,0.0,129698.0
2022-08-28,0.0,129698.0
2022-08-29,0.0,129698.0
2022-08-30,0.0,129698.0
2022-08-31,0.0,129698.0
2022-09-01,0.0,129698.0
2022-09-02,0.0,129698.0
2022-09-03,0.0,129698.0
2022-09-04,0.0,129698.0
2022-09-05,0.0,129698.0
2022-09-06,0.0,129698.0
2022-09-07,0.0,129698.0
2022-09-08,0.0,129698.0
2022-09-09,0.0,129698.0
2022-09-10,0.0,129698.0
2022-09-11,0.0,129698.0
2022-09-12,0.0,129698.0
2022-09-13,0.0,129698.0
2022-09-14,0.0,129698.0
2022-09-15,0.0,129698.0
2022-09-16,0.0,129698.0
2022-09-17,0.0,129698.0
2022-09-18,0.0,129698.0
2022-09-19,0.0,129698.0
2022-09-20,301.0,129999.0
2022-09-21,301.0,129999.0
2022-09-22,301.0,129999.0
2022-09-23,301.0,129999.0
2022-09-24,301.0,129999.0
2022-09-25,301.0,129999.0
2022-09-26,301.0,129999.0
2022-09-27,301.0,129999.0
2022-09-28,301.0,129999.0
2022-09-29,301.0,129999.0
2022-09-30,301.0,129999.0
2022-10-01,301.0,129999.0
2022-10-02,301.0,129999.0
2022-10-03,301.0,129999.0
2022-10-04,301.0,129999.0
2022-10-05,301.0,129999.0
2022-10-06,301.0,129999.0
2022-10-07,301.0,129999.0
2022-10-08,301.0,129999.0
2022-10-09,301.0,129999.0
2022-10-10,301.0,129999.0
2022-10-11,301.0,129999.0
2022-10-12,301.0,129999.0
2022-10-13,301.0,129999.0
2022-10-14,301.0,129999.0
2022-10-15,301.0,129999.0
2022-10-16,301.0,129999.0
2022-10-17,301.0,129999.0
2022-10-18,301.0,129999.0
2022-10-19,301.0,129999.0
2022-10-20,0.0,129999.0
2022-10-21,0.0,129999.0
2022-10-22,0.0,129999.0
2022-10-23,0.0,129999.0
2022-10-24,0.0,129999.0
2022-10-25,0.0,129999.0
2022-10-26,0.0,129999.0
2022-10-27,0.0,129999.0
2022-10-28,0.0,129999.0
2022-10-29,0.0,129999.0
2022-10-30,0.0,129999.0
2022-10-31,0.0,129999.0
2022-11-01,0.0,129999.0
2022-11-02,0.0,129999.0
2022-11-03,0.0,129999.0
2022-11-04,0.0,129999.0
2022-11-05,0.0,129999.0
2022-11-06,0.0,129999.0
2022-11-07,0.0,129999.0
2022-11-08,0.0,129999.0
2022-11-09,0.0,129999.0
2022-11-10,0.0,129999.0
2022-11-11,0.0,129999.0
2022-11-12,0.0,129999.0
2022-11-13,0.0,129999.0
2022-11-14,0.0,129999.0
2022-11-15,0.0,129999.0
2022-11-16,0.0,129999.0
2022-11-17,0.0,129999.0
2022-11-18,0.0,129999.0
2022-11-19,0.0,129999.0
2022-11-20,0.0,129999.0
2022-11-21,0.0,129999.0
2022-11-22,0.0,129999.0
2022-11-23,0.0,129999.0
2022-11-24,0.0,129999.0
2022-11-25,0.0,129999.0
2022-11-26,0.0,129999.0
2022-11-27,0.0,129999.0
2022-11-28,0.0,129999.0
2022-11-29,0.0,129999.0
2022-11-30,0.0,129999.0
2022-12-01,0.0,129999.0
2022-12-02,0.0,129999.0
2022-12-03,0.0,129999.0
2022-12-04,0.0,129999.0
2022-12-05,0.0,129999.0
2022-12-06,0.0,129999.0
2022-12-07,0.0,129999.0
2022-12-08,0.0,129999.0
2022-12-09,0.0,129999.0
2022-12-10,0.0,129999.0
2022-12-11,0.0,129999.0
2022-12-12,0.0,129999.0
2022-12-13,0.0,129999.0
2022-12-14,0.0,129999.0
2022-12-15,0.0,129999.0
2022-12-16,0.0,129999.0
2022-12-17,0.0,129999.0
2022-12-18,0.0,129999.0
2022-12-19,0.0,129999.0
2022-12-20,0.0,129999.0
2022-12-21,0.0,129999.0
2022-12-22,0.0,129999.0
2022-12-23,0.0,129999.0
2022-12-24,0.0,129999.0
2022-12-25,0.0,129999.0
2022-12-26,0.0,129999.0
2022-12-27,0.0,129999.0
2022-12-28,2501.0,132500.0
2022-12-29,2501.0,132500.0
2022-12-30,2501.0,132500.0
2022-12-31,2501.0,132500.0
2023-01-01,2501.0,132500.0
2023-01-02,2501.0,132500.0
2023-01-03,2501.0,132500.0
2023-01-04,2501.0,132500.0
2023-01-05,2501.0,132500.0
2023-01-06,2501.0,132500.0
2023-01-07,2501.0,132500.0
2023-01-08,2501.0,132500.0
2023-01-09,2501.0,132500.0
2023-01-10,2501.0,132500.0
2023-01-11,2501.0,132500.0
2023-01-12,2501.0,132500.0
2023-01-13,2501.0,132500.0
2023-01-14,2501.0,132500.0
2023-01-15,2501.0,132500.0
2023-01-16,2501.0,132500.0
2023-01-17,2501.0,132500.0
2023-01-18,2501.0,132500.0
2023-01-19,2501.0,132500.0
2023-01-20,2501.0,132500.0
2023-01-21,2501.0,132500.0
2023-01-22,2501.0,132500.0
2023-01-23,2501.0,132500.0
2023-01-24,2501.0,132500.0
2023-01-25,2501.0,132500.0
2023-01-26,2501.0,132500.0
2023-01-27,0.0,132500.0
2023-01-28,0.0,132500.0
2023-01-29,0.0,132500.0
2023-01-30,0.0,132500.0
2023-01-31,0.0,132500.0
2023-02-01,0.0,132500.0
2023-02-02,0.0,132500.0
2023-02-03,0.0,132500.0
2023-02-04,0.0,132500.0
2023-02-05,0.0,132500.0
2023-02-06,0.0,132500.0
2023-02-07,0.0,132500.0
2023-02-08,0.0,132500.0
2023-02-09,0.0,132500.0
2023-02-10,0.0,132500.0
2023-02-11,0.0,132500.0
2023-02-12,0.0,132500.0
2023-02-13,0.0,132500.0
2023-02-14,0.0,132500.0
2023-02-15,0.0,132500.0
2023-02-16,0.0,132500.0
2023-02-17,0.0,132500.0
2023-02-18,0.0,132500.0
2023-02-19,0.0,132500.0
2023-02-20,0.0,132500.0
2023-02-21,0.0,132500.0
2023-02-22,0.0,132500.0
2023-02-23,0.0,132500.0
2023-02-24,0.0,132500.0
2023-02-25,0.0,132500.0
2023-02-26,0.0,132500.0
2023-02-27,0.0,132500.0
2023-02-28,0.0,132500.0
2023-03-01,0.0,132500.0
2023-03-02,0.0,132500.0
2023-03-03,0.0,132500.0
2023-03-04,0.0,132500.0
2023-03-05,0.0,132500.0
2023-03-06,0.0,132500.0
2023-03-07,0.0,132500.0
2023-03-08,0.0,132500.0
2023-03-09,0.0,132500.0
2023-03-10,0.0,132500.0
2023-03-11,0.0,132500.0
2023-03-12,0.0,132500.0
2023-03-13,0.0,132500.0
2023-03-14,0.0,132500.0
2023-03-15,0.0,132500.0
2023-03-16,0.0,132500.0
2023-03-17,0.0,132500.0
2023-03-18,0.0,132500.0
2023-03-19,0.0,132500.0
2023-03-20,0.0,132500.0
2023-03-21,0.0,132500.0
2023-03-22,0.0,132500.0
2023-03-23,6455.0,138955.0
2023-03-24,6455.0,138955.0
2023-03-25,6455.0,138955.0
2023-03-26,6455.0,138955.0
2023-03-27,6455.0,138955.0
2023-03-28,6455.0,138955.0
2023-03-29,6455.0,138955.0
2023-03-30,6455.0,138955.0
2023-03-31,6455.0,138955.0
2023-04-01,6455.0,138955.0
2023-04-02,6455.0,138955.0
2023-04-03,6455.0,138955.0
2023-04-04,6455.0,138955.0
2023-04-05,7500.0,140000.0
2023-04-06,7500.0,140000.0
2023-04-07,7500.0,140000.0
2023-04-08,7500.0,140000.0
2023-04-09,7500.0,140000.0
2023-04-10,7500.0,140000.0
2023-04-11,7500.0,140000.0
2023-04-12,7500.0,140000.0
2023-04-13,7500.0,140000.0
2023-04-14,7500.0,140000.0
2023-04-15,7500.0,140000.0
2023-04-16,7500.0,140000.0
2023-04-17,7500.0,140000.0
2023-04-18,7500.0,140000.0
2023-04-19,7500.0,140000.0
2023-04-20,7500.0,140000.0
2023-04-21,7500.0,140000.0
2023-04-22,1045.0,140000.0
2023-04-23,1045.0,140000.0
2023-04-24,1045.0,140000.0
2023-04-25,1045.0,140000.0
2023-04-26,1045.0,140000.0
2023-04-27,1045.0,140000.0
2023-04-28,1045.0,140000.0
2023-04-29,1045.0,140000.0
2023-04-30,1045.0,140000.0
2023-05-01,1045.0,140000.0
2023-05-02,1045.0,140000.0
2023-05-03,1045.0,140000.0
2023-05-04,1045.0,140000.0
2023-05-05,0.0,140000.0
2023-05-06,0.0,140000.0
2023-05-07,0.0,140000.0
2023-05-08,0.0,140000.0
2023-05-09,0.0,140000.0
2023-05-10,0.0,140000.0
2023-05-11,0.0,140000.0
2023-05-12,0.0,140000.0
2023-05-13,0.0,140000.0
2023-05-14,0.0,140000.0
2023-05-15,0.0,140000.0
2023-05-16,0.0,140000.0
2023-05-17,0.0,140000.0
2023-05-18,0.0,140000.0
2023-05-19,0.0,140000.0
2023-05-20,0.0,140000.0
2023-05-21,0.0,140000.0
2023-05-22,0.0,140000.0
2023-05-23,0.0,140000.0
2023-05-24,0.0,140000.0
2023-05-25,0.0,140000.0
2023-05-26,0.0,140000.0
2023-05-27,0.0,140000.0
2023-05-28,0.0,140000.0
2023-05-29,0.0,140000.0
2023-05-30,0.0,140000.0
2023-05-31,0.0,140000.0
2023-06-01,0.0,140000.0
2023-06-02,0.0,140000.0
2023-06-03,0.0,140000.0
2023-06-04,0.0,140000.0
2023-06-05,0.0,140000.0
2023-06-06,0.0,140000.0
2023-06-07,0.0,140000.0
2023-06-08,0.0,140000.0
2023-06-09,0.0,140000.0
2023-06-10,0.0,140000.0
2023-06-11,0.0,140000.0
2023-06-12,0.0,140000.0
2023-06-13,0.0,140000.0
2023-06-14,0.0,140000.0
2023-06-15,0.0,140000.0
2023-06-16,0.0,140000.0
2023-06-17,0.0,140000.0
2023-06-18,0.0,140000.0
2023-06-19,0.0,140000.0
2023-06-20,0.0,140000.0
2023-06-21,0.0,140000.0
2023-06-22,0.0,140000.0
2023-06-23,0.0,140000.0
2023-06-24,0.0,140000.0
2023-06-25,0.0,140000.0
2023-06-26,0.0,140000.0
2023-06-27,0.0,140000.0
2023-06-28,12333.0,152333.0
2023-06-29,12333.0,152333.0
2023-06-30,12333.0,152333.0
2023-07-01,12333.0,152333.0
2023-07-02,12333.0,152333.0
2023-07-03,12333.0,152333.0
2023-07-04,12333.0,152333.0
2023-07-05,12333.0,152333.0
2023-07-06,12333.0,152333.0
2023-07-07,12333.0,152333.0
2023-07-08,12333.0,152333.0
2023-07-09,12333.0,152333.0
2023-07-10,12333.0,152333.0
2023-07-11,12333.0,152333.0
2023-07-12,12333.0,152333.0
2023-07-13,12333.0,152333.0
2023-07-14,12333.0,152333.0
2023-07-15,12333.0,152333.0
2023-07-16,12333.0,152333.0
2023-07-17,12333.0,152333.0
2023-07-18,12333.0,152333.0
2023-07-19,12333.0,152333.0
2023-07-20,12333.0,152333.0
2023-07-21,12333.0,152333.0
2023-07-22,12333.0,152333.0
2023-07-23,12333.0,152333.0
2023-07-24,12333.0,152333.0
2023-07-25,12333.0,152333.0
2023-07-26,12333.0,152333.0
2023-07-27,12333.0,152333.0
2023-07-28,0.0,152333.0
2023-07-29,0.0,152333.0
2023-07-30,0.0,152333.0
2023-07-31,0.0,152333.0
2023-08-01,467.0,152800.0
2023-08-02,467.0,152800.0
2023-08-03,467.0,152800.0
2023-08-04,467.0,152800.0
2023-08-05,467.0,152800.0
2023-08-06,467.0,152800.0
2023-08-07,467.0,152800.0
2023-08-08,467.0,152800.0
2023-08-09,467.0,152800.0
2023-08-10,467.0,152800.0
2023-08-11,467.0,152800.0
2023-08-12,467.0,152800.0
2023-08-13,467.0,152800.0
2023-08-14,467.0,152800.0
2023-08-15,467.0,152800.0
2023-08-16,467.0,152800.0
2023-08-17,467.0,152800.0
2023-08-18,467.0,152800.0
2023-08-19,467.0,152800.0
2023-08-20,467.0,152800.0
2023-08-21,467.0,152800.0
2023-08-22,467.0,152800.0
2023-08-23,467.0,152800.0
2023-08-24,467.0,152800.0
2023-08-25,467.0,152800.0
2023-08-26,467.0,152800.0
2023-08-27,467.0,152800.0
2023-08-28,467.0,152800.0
2023-08-29,467.0,152800.0
2023-08-30,467.0,152800.0
2023-08-31,0.0,152800.0
2023-09-01,0.0,152800.0
2023-09-02,0.0,152800.0
2023-09-03,0.0,152800.0
2023-09-04,0.0,152800.0
2023-09-05,0.0,152800.0
2023-09-06,0.0,152800.0
2023-09-07,0.0,152800.0
2023-09-08,0.0,152800.0
2023-09-09,0.0,152800.0
2023-09-10,0.0,152800.0
2023-09-11,0.0,152800.0
2023-09-12,0.0,152800.0
2023-09-13,0.0,152800.0
2023-09-14,0.0,152800.0
2023-09-15,0.0,152800.0
2023-09-16,0.0,152800.0
2023-09-17,0.0,152800.0
2023-09-18,0.0,152800.0
2023-09-19,0.0,152800.0
2023-09-20,0.0,152800.0
2023-09-21,0.0,152800.0
2023-09-22,0.0,152800.0
2023-09-23,0.0,152800.0
2023-09-24,0.0,152800.0
2023-09-25,5445.0,158245.0
2023-09-26,5445.0,158245.0
2023-09-27,5445.0,158245.0
2023-09-28,5445.0,158245.0
2023-09-29,5445.0,158245.0
2023-09-30,5445.0,158245.0
2023-10-01,5445.0,158245.0
2023-10-02,5445.0,158245.0
2023-10-03,5445.0,158245.0
2023-10-04,5445.0,158245.0
2023-10-05,5445.0,158245.0
2023-10-06,5445.0,158245.0
2023-10-07,5445.0,158245.0
2023-10-08,5445.0,158245.0
2023-10-09,5445.0,158245.0
2023-10-10,5445.0,158245.0
2023-10-11,5445.0,158245.0
2023-10-12,5445.0,158245.0
2023-10-13,5445.0,158245.0
2023-10-14,5445.0,158245.0
2023-10-15,5445.0,158245.0
2023-10-16,5445.0,158245.0
2023-10-17,5445.0,158245.0
2023-10-18,5445.0,158245.0
2023-10-19,5445.0,158245.0
2023-10-20,5445.0,158245.0
2023-10-21,5445.0,158245.0
2023-10-22,5445.0,158245.0
2023-10-23,5445.0,158245.0
2023-10-24,5445.0,158245.0
2023-10-25,0.0,158245.0
2023-10-26,0.0,158245.0
2023-10-27,0.0,158245.0
2023-10-28,0.0,158245.0
2023-10-29,0.0,158245.0
2023-10-30,0.0,158245.0
2023-10-31,0.0,158245.0
2023-11-01,155.0,158400.0
2023-11-02,155.0,158400.0
2023-11-03,155.0,158400.0
2023-11-04,155.0,158400.0
2023-11-05,155.0,158400.0
2023-11-06,155.0,158400.0
2023-11-07,155.0,158400.0
2023-11-08,155.0,158400.0
2023-11-09,155.0,158400.0
2023-11-10,155.0,158400.0
2023-11-11,155.0,158400.0
2023-11-12,155.0,158400.0
2023-11-13,155.0,158400.0
2023-11-14,155.0,158400.0
2023-11-15,155.0,158400.0
2023-11-16,155.0,158400.0
2023-11-17,155.0,158400.0
2023-11-18,155.0,158400.0
2023-11-19,155.0,158400.0
2023-11-20,155.0,158400.0
2023-11-21,155.0,158400.0
2023-11-22,155.0,158400.0
2023-11-23,155.0,158400.0
2023-11-24,155.0,158400.0
2023-11-25,155.0,158400.0
2023-11-26,155.0,158400.0
2023-11-27,155.0,158400.0
2023-11-28,155.0,158400.0
2023-11-29,155.0,158400.0
2023-11-30,16285.0,174530.0
2023-12-01,16130.0,174530.0
2023-12-02,16130.0,174530.0
2023-12-03,16130.0,174530.0
2023-12-04,16130.0,174530.0
2023-12-05,16130.0,174530.0
2023-12-06,16130.0,174530.0
2023-12-07,16130.0,174530.0
2023-12-08,16130.0,174530.0
2023-12-09,16130.0,174530.0
2023-12-10,16130.0,174530.0
2023-12-11,16130.0,174530.0
2023-12-12,16130.0,174530.0
2023-12-13,16130.0,174530.0
2023-12-14,16130.0,174530.0
2023-12-15,16130.0,174530.0
2023-12-16,16130.0,174530.0
2023-12-17,16130.0,174530.0
2023-12-18,16130.0,174530.0
2023-12-19,16130.0,174530.0
2023-12-20,16130.0,174530.0
2023-12-21,16130.0,174530.0
2023-12-22,16130.0,174530.0
2023-12-23,16130.0,174530.0
2023-12-24,16130.0,174530.0
2023-12-25,16130.0,174530.0
2023-12-26,16130.0,174530.0
2023-12-27,30750.0,189150.0
2023-12-28,30750.0,189150.0
2023-12-29,30750.0,189150.0
2023-12-30,14620.0,189150.0
2023-12-31,14620.0,189150.0
2024-01-01,14620.0,189150.0
2024-01-02,14620.0,189150.0
2024-01-03,14620.0,189150.0
2024-01-04,14620.0,189150.0
2024-01-05,14620.0,189150.0
2024-01-06,14620.0,189150.0
2024-01-07,14620.0,189150.0
2024-01-08,14620.0,189150.0
2024-01-09,14620.0,189150.0
2024-01-10,14620.0,189150.0
2024-01-11,14620.0,189150.0
2024-01-12,14620.0,189150.0
2024-01-13,14620.0,189150.0
2024-01-14,14620.0,189150.0
2024-01-15,14620.0,189150.0
2024-01-16,14620.0,189150.0
2024-01-17,14620.0,189150.0
2024-01-18,14620.0,189150.0
2024-01-19,14620.0,189150.0
2024-01-20,14620.0,189150.0
2024-01-21,14620.0,189150.0
2024-01-22,14620.0,189150.0
2024-01-23,14620.0,189150.0
2024-01-24,14620.0,189150.0
2024-01-25,14620.0,189150.0
2024-01-26,0.0,189150.0
2024-01-27,0.0,189150.0
2024-01-28,0.0,189150.0
2024-01-29,0.0,189150.0
2024-01-30,0.0,189150.0
2024-01-31,0.0,189150.0
2024-02-01,0.0,189150.0
2024-02-02,0.0,189150.0
2024-02-03,0.0,189150.0
2024-02-04,0.0,189150.0
2024-02-05,0.0,189150.0
2024-02-06,850.0,190000.0
2024-02-07,850.0,190000.0
2024-02-08,850.0,190000.0
2024-02-09,850.0,190000.0
2024-02-10,850.0,190000.0
2024-02-11,850.0,190000.0
2024-02-12,850.0,190000.0
2024-02-13,850.0,190000.0
2024-02-14,850.0,190000.0
2024-02-15,850.0,190000.0
2024-02-16,850.0,190000.0
2024-02-17,850.0,190000.0
2024-02-18,850.0,190000.0
2024-02-19,850.0,190000.0
2024-02-20,850.0,190000.0
2024-02-21,850.0,190000.0
2024-02-22,850.0,190000.0
2024-02-23,850.0,190000.0
2024-02-24,850.0,190000.0
2024-02-25,850.0,190000.0
2024-02-26,3850.0,193000.0
2024-02-27,3850.0,193000.0
2024-02-28,3850.0,193000.0
2024-02-29,3850.0,193000.0
2024-03-01,3850.0,193000.0
2024-03-02,3850.0,193000.0
2024-03-03,3850.0,193000.0
2024-03-04,3850.0,193000.0
2024-03-05,3850.0,193000.0
2024-03-06,3850.0,193000.0
2024-03-07,3000.0,193000.0
2024-03-08,3000.0,193000.0
2024-03-09,3000.0,193000.0
2024-03-10,3000.0,193000.0
2024-03-11,15000.0,205000.0
2024-03-12,15000.0,205000.0
2024-03-13,15000.0,205000.0
2024-03-14,15000.0,205000.0
2024-03-15,15000.0,205000.0
2024-03-16,15000.0,205000.0
2024-03-17,15000.0,205000.0
2024-03-18,15000.0,205000.0
2024-03-19,24245.0,214245.0
2024-03-20,24245.0,214245.0
2024-03-21,24245.0,214245.0
2024-03-22,24245.0,214245.0
2024-03-23,24245.0,214245.0
2024-03-24,24245.0,214245.0
2024-03-25,24245.0,214245.0
2024-03-26,24245.0,214245.0
2024-03-27,21245.0,214245.0
2024-03-28,21245.0,214245.0
2024-03-29,21245.0,214245.0
2024-03-30,21245.0,214245.0
2024-03-31,21245.0,214245.0
2024-04-01,21245.0,214245.0
2024-04-02,21245.0,214245.0
2024-04-03,21245.0,214245.0
2024-04-04,21245.0,214245.0
2024-04-05,21245.0,214245.0
2024-04-06,21245.0,214245.0
2024-04-07,21245.0,214245.0
2024-04-08,21245.0,214245.0
2024-04-09,21245.0,214245.0
2024-04-10,9245.0,214245.0
2024-04-11,9245.0,214245.0
2024-04-12,9245.0,214245.0
2024-04-13,9245.0,214245.0
2024-04-14,9245.0,214245.0
2024-04-15,9245.0,214245.0
2024-04-16,9245.0,214245.0
2024-04-17,9245.0,214245.0
2024-04-18,0.0,214245.0
2024-04-19,0.0,214245.0
2024-04-20,0.0,214245.0
2024-04-21,0.0,214245.0
2024-04-22,0.0,214245.0
2024-04-23,0.0,214245.0
2024-04-24,0.0,214245.0
2024-04-25,0.0,214245.0
2024-04-26,0.0,214245.0
2024-04-27,0.0,214245.0
2024-04-28,0.0,214245.0
2024-04-29,155.0,214400.0
2024-04-30,155.0,214400.0
2024-05-01,155.0,214400.0
2024-05-02,155.0,214400.0
2024-05-03,155.0,214400.0
2024-05-04,155.0,214400.0
2024-05-05,155.0,214400.0
2024-05-06,155.0,214400.0
2024-05-07,155.0,214400.0
2024-05-08,155.0,214400.0
2024-05-09,155.0,214400.0
2024-05-10,155.0,214400.0
2024-05-11,155.0,214400.0
2024-05-12,155.0,214400.0
2024-05-13,155.0,214400.0
2024-05-14,155.0,214400.0
2024-05-15,155.0,214400.0
2024-05-16,155.0,214400.0
2024-05-17,155.0,214400.0
2024-05-18,155.0,214400.0
2024-05-19,155.0,214400.0
2024-05-20,155.0,214400.0
2024-05-21,155.0,214400.0
2024-05-22,155.0,214400.0
2024-05-23,155.0,214400.0
2024-05-24,155.0,214400.0
2024-05-25,155.0,214400.0
2024-05-26,155.0,214400.0
2024-05-27,155.0,214400.0
2024-05-28,155.0,214400.0
2024-05-29,0.0,214400.0
2024-05-30,0.0,214400.0
2024-05-31,0.0,214400.0
2024-06-01,0.0,214400.0
2024-06-02,0.0,214400.0
2024-06-03,0.0,214400.0
2024-06-04,0.0,214400.0
2024-06-05,0.0,214400.0
2024-06-06,0.0,214400.0
2024-06-07,0.0,214400.0
2024-06-08,0.0,214400.0
2024-06-09,0.0,214400.0
2024-06-10,0.0,214400.0
2024-06-11,0.0,214400.0
2024-06-12,0.0,214400.0
2024-06-13,0.0,214400.0
2024-06-14,0.0,214400.0
2024-06-15,0.0,214400.0
2024-06-16,0.0,214400.0
2024-06-17,0.0,214400.0
2024-06-18,0.0,214400.0
2024-06-19,0.0,214400.0
2024-06-20,11931.0,226331.0
2024-06-21,11931.0,226331.0
2024-06-22,11931.0,226331.0
2024-06-23,11931.0,226331.0
2024-06-24,11931.0,226331.0
2024-06-25,11931.0,226331.0
2024-06-26,11931.0,226331.0
2024-06-27,11931.0,226331.0
2024-06-28,11931.0,226331.0
2024-06-29,11931.0,226331.0
2024-06-30,11931.0,226331.0
2024-07-01,11931.0,226331.0
2024-07-02,11931.0,226331.0
2024-07-03,11931.0,226331.0
2024-07-04,11931.0,226331.0
2024-07-05,11931.0,226331.0
2024-07-06,11931.0,226331.0
2024-07-07,11931.0,226331.0
2024-07-08,11931.0,226331.0
2024-07-09,11931.0,226331.0
2024-07-10,11931.0,226331.0
2024-07-11,11931.0,226331.0
2024-07-12,11931.0,226331.0
2024-07-13,11931.0,226331.0
2024-07-14,11931.0,226331.0
2024-07-15,11931.0,226331.0
2024-07-16,11931.0,226331.0
2024-07-17,11931.0,226331.0
2024-07-18,11931.0,226331.0
2024-07-19,11931.0,226331.0
2024-07-20,0.0,226331.0
2024-07-21,0.0,226331.0
2024-07-22,0.0,226331.0
2024-07-23,0.0,226331.0
2024-07-24,0.0,226331.0
2024-07-25,0.0,226331.0
2024-07-26,0.0,226331.0
2024-07-27,0.0,226331.0
2024-07-28,0.0,226331.0
2024-07-29,0.0,226331.0
2024-07-30,0.0,226331.0
2024-07-31,0.0,226331.0
2024-08-01,169.0,226500.0
2024-08-02,169.0,226500.0
2024-08-03,169.0,226500.0
2024-08-04,169.0,226500.0
2024-08-05,169.0,226500.0
2024-08-06,169.0,226500.0
2024-08-07,169.0,226500.0
2024-08-08,169.0,226500.0
2024-08-09,169.0,226500.0
2024-08-10,169.0,226500.0
2024-08-11,169.0,226500.0
2024-08-12,169.0,226500.0
2024-08-13,169.0,226500.0
2024-08-14,169.0,226500.0
2024-08-15,169.0,226500.0
2024-08-16,169.0,226500.0
2024-08-17,169.0,226500.0
2024-08-18,169.0,226500.0
2024-08-19,169.0,226500.0
2024-08-20,169.0,226500.0
2024-08-21,169.0,226500.0
2024-08-22,169.0,226500.0
2024-08-23,169.0,226500.0
2024-08-24,169.0,226500.0
2024-08-25,169.0,226500.0
2024-08-26,169.0,226500.0
2024-08-27,169.0,226500.0
2024-08-28,169.0,226500.0
2024-08-29,169.0,226500.0
2024-08-30,169.0,226500.0
2024-08-31,0.0,226500.0
2024-09-01,0.0,226500.0
2024-09-02,0.0,226500.0
2024-09-03,0.0,226500.0
2024-09-04,0.0,226500.0
2024-09-05,0.0,226500.0
2024-09-06,0.0,226500.0
2024-09-07,0.0,226500.0
2024-09-08,0.0,226500.0
2024-09-09,0.0,226500.0
2024-09-10,0.0,226500.0
2024-09-11,0.0,226500.0
2024-09-12,0.0,226500.0
2024-09-13,18300.0,244800.0
2024-09-14,18300.0,244800.0
2024-09-15,18300.0,244800.0
2024-09-16,18300.0,244800.0
2024-09-17,18300.0,244800.0
2024-09-18,18300.0,244800.0
2024-09-19,18300.0,244800.0
2024-09-20,25720.0,252220.0
2024-09-21,25720.0,252220.0
2024-09-22,25720.0,252220.0
2024-09-23,25720.0,252220.0
2024-09-24,25720.0,252220.0
2024-09-25,25720.0,252220.0
2024-09-26,25720.0,252220.0
2024-09-27,25720.0,252220.0
2024-09-28,25720.0,252220.0
2024-09-29,25720.0,252220.0
2024-09-30,25720.0,252220.0
2024-10-01,25720.0,252220.0
2024-10-02,25720.0,252220.0
2024-10-03,25720.0,252220.0
2024-10-04,25720.0,252220.0
2024-10-05,25720.0,252220.0
2024-10-06,25720.0,252220.0
2024-10-07,25720.0,252220.0
2024-10-08,25720.0,252220.0
2024-10-09,25720.0,252220.0
2024-10-10,25720.0,252220.0
2024-10-11,25720.0,252220.0
2024-10-12,25720.0,252220.0
2024-10-13,7420.0,252220.0
2024-10-14,7420.0,252220.0
2024-10-15,7420.0,252220.0
2024-10-16,7420.0,252220.0
2024-10-17,7420.0,252220.0
2024-10-18,7420.0,252220.0
2024-10-19,7420.0,252220.0
2024-10-20,0.0,252220.0
2024-10-21,0.0,252220.0
2024-10-22,0.0,252220.0
2024-10-23,0.0,252220.0
2024-10-24,0.0,252220.0
2024-10-25,0.0,252220.0
2024-10-26,0.0,252220.0
2024-10-27,0.0,252220.0
2024-10-28,0.0,252220.0
2024-10-29,0.0,252220.0
2024-10-30,0.0,252220.0
2024-10-31,0.0,252220.0
2024-11-01,0.0,252220.0
2024-11-02,0.0,252220.0
2024-11-03,0.0,252220.0
2024-11-04,0.0,252220.0
2024-11-05,0.0,252220.0
2024-11-06,0.0,252220.0
2024-11-07,0.0,252220.0
2024-11-08,0.0,252220.0
2024-11-09,0.0,252220.0
2024-11-10,0.0,252220.0
2024-11-11,27200.0,279420.0
2024-11-12,27200.0,279420.0
2024-11-13,27200.0,279420.0
2024-11-14,27200.0,279420.0
2024-11-15,27200.0,279420.0
2024-11-16,27200.0,279420.0
2024-11-17,27200.0,279420.0
2024-11-18,78980.0,331200.0
2024-11-19,78980.0,331200.0
2024-11-20,78980.0,331200.0
2024-11-21,78980.0,331200.0
